artist,song,text
Bee Gees,Big Chance,"People in their pride believe its easier for them to leave   Their problems in the arms of others, running to their mothers   Lasting love is such a funny thing   When re in love re on the wings   Youre not in love, its good for    cause  can do the things  want to do      ts  big chance, to take it baby   ts  big chance, ll make it baby      When re high and mighty ll remember how  loved    Youll be thinkin how  hurt me when  needed  beside me   n the night is such a lonely time    dream of  and thats a sign   t means that  am still a fool   And  am still so much in love with       ts r big chance, so take it baby   ts r big chance, dont fake it baby      Big chance   Hot chance  "
Bee Gees,Birdie Told Me,"Birdie told me  must get over  somehow.   And she told me never to think of  right now.   But its hopeless to say how can  forget the way she used to love me.    think about her in my time, know in my mind its over.      Looks like falling, heaven is calling my name to me.   Funny faces loving the traces left for me.   But its hopeless to say how can  forget the way she used to love me.    think about her in my time, know in my mind its over.      Birdie told me  must get over  somehow.   And she told me never to think of  right now.   But its hopeless to say how can  forget the way she used to love me.    think about her in my time know in my mind its over.   Birdie taught me how to get over .  "
Bee Gees,Boogie Child,"Boogie, ah,  sexy, sexy (boogie child)   Boogie, the situation wrecks me   Boogie,  cant stand the way  do it (boogie child)   Boogie, bad girl dont put me through it   Boogie, right to the limit (boogie child)   Boogie, re a bad girl  got me in it   Boogie, a man could die for the way m thinking (boogie child)   Boogie, and m in too deep and  just keep sinking      When  move it like  really know how to move me    follow  wherever  go    just want to lay my love on , that boogie child she can   Boogie, oh,  sexy, sexy (boogie child)   Boogie, the situation wrecks me   Boogie,  cant stand the way  do it (boogie child)   Boogie, bad girl dont put me through it (come on boogie, boogie)      Oh, boogie child, shes honey-sweet   She got a hungry love, its good enough to eat   You cant touch her cause  know shes mine   Come on boogie child let r love light shine    just want to lay my love on , that boogie child she can      Boogie, ah,  sexy, sexy (boogie child)   Boogie, the situation wrecks me   Boogie,  cant stand the way  do it (boogie child)   Boogie, bad girl dont put me through it   You cant touch her cause  know shes mine   Come on boogie child let r love light shine    just want to lay my love on , that boogie child she can      Boogie, oh,  sexy, sexy (boogie child)   Boogie, the situation wrecks me   Boogie,  cant stand the way  do it (boogie child)   Boogie, bad girl dont put me through it   Boogie, oh, right to the limit   Boogie, bad girl  got me in it (come on boogie, boogie)   Boogie, a man could die for the way m   For the way m thinking (boogie child)   Boogie, and m in too deep and  just keep sinking      Boogie, boogie child (come on boogie, boogie)   Boogie, boogie child (come on boogie, boogie) [x3]  "
Bee Gees,Breakout,"t dont matter who  are   Anyone can be a star   Brighter than the lightning   You go as far as  go   You got to be what  know      There may be somebody out to get the better of    You need the one good woman to keep  alive   Dont let the pressure beat a hole in r head   Remember nobody left  on the railway line   And if the one shoe fits ve got a chance this time      Breakout   Aint no one gonna break r heart   Youll never do it if  never start   You be there   Breakout now      You gotta be a story told   And baby , no one gonna steal r soul   You be there   f  believe in tomorrow and  wait all night   Youve got it all and then re lost in flight      There are diamonds in the street   But  dont get enough to eat   Walking on a wire   There is a future unknown   Nobody does it alone      And maybe  can be the thunder   f  follow r dream   There must be one good woman to show  the way   Dont let them make  feel re less than  are   Remember , somebody calls  on the telephone line   And all the world gets crazy and  win this time      Breakout   Aint no one gonna break r heart   Youll never do it if  never start   You be there      Breakout now   You gotta be the story told   And baby , no ones gonna steal r soul   You be there      f  believe in tomorrow and  wait all night   Youve got it all and then re lost in flight      Breakout now   Aint no one gonna break r heart   Youll never do it if  never start   You be there      Breakout now   You gotta be the story told   And baby , no ones gonna steal r soul   You be there   f  believe in tomorrow and  wait all night      Breakout now   You gotta be the story told   And baby , no ones gonna steal r soul   You be there   f  believe in tomorrow and  wait all night ( fade)  "
Bee Gees,Bury Me Down By The River," wasnt born in the morning, no    must have been born in the night   ve done my load and ll carry my load   And all  own is my life       wasnt born to be lucky,   Cause luck had no future with me   ve done my wrong and ll sing, sing, sing my song   and stand beneath the hanging tree      Bury me down by the river   Let all the towns people see   Their enemys dead, let me lay, lay my head   Just put me down and set me free       wasnt born as a rich man, no   A rich man  never,  never could be   ve done my wrong and ll sing, sing, sing my song   And stand beneath the hanging tree (Everybody sing now)      Bury me down by the river, lord no   Let all the towns people see, see   Their enemys dead, let me lay, lay, lay my head   Just put me down and set me free   ( want to hear everybody sing)      Bury me down by the river   Let all the towns, let all the towns people see   Their enemys dead, let me lay, let met lay, let me lay my head along   Just put me down and set me free (set me free)  "
Bee Gees,Butterfly,"Green fields where we used to wander   Purple valleys , near my home   We would play there , beneath the sky   And then  kissed  , butterfly   Young girl ,  came restless   And  left me here to cry   My big teardrops, in red pastures   For  loved  , butterfly   Butterfly , yeah    dream about  , lonely without  , butterfly   Butterfly , yeah   Each night m sleeping, r face goes creeping, butterfly   Green fields where we used to wander   Purple valleys, near my home   We would play there beneath the sky   And  kissed  , butterfly   Butterfly, yeah    dream bout  , lonely without  , butterfly   Butterfly , yeah   Each night m sleeping, r face goes creeping, butterfly    "
Bee Gees,Can't Keep A Good Man Down,"No,  cant keep a good man down   When  got a good woman to keep it up   No,  cant stand on firmer ground   When love is the question  got enough      Ooh, with lips so sweet   Our love just cant be beat, my darling, oh yeah   A love like rs and mine   Can stand the test of time, my darling, oh yeah   But for tomorrow -- tomorrow never comes   Love is the secret -- goes living on      No,  cant keep a good man down   When  got a good woman to keep it up   No,  cant stand on firmer ground   When love is the question  got enough      Just when  need , show me the way   You came into my world -- turned my night to day   What good is a man without a woman?   But for the trouble -- trouble always comes   Love is the secret -- goes living on      No,  cant keep a good man down   When  got a good woman to keep it up   No,  cant stand on firmer ground   When love is the question  got enough      Ooh, r love is strong   Keep me forever, re my darling, oh yeah   A love like rs and mine   Can stand the test of time, my darling, oh yeah   But for tomorrow -- tomorrow never comes   Love is the secret -- goes living on      No,  cant keep a good man down   When  got a good woman to keep it up   No,  cant stand on firmer ground   When love is the question ve got enough  "
Bee Gees,Charade,1974   Some nights we made our love in the sand   And at the tide we held our love in our hands   And we listened to music the ocean was playing   The words that our two hearts were saying   That only two lovers can make   Let us ride on the wind while this moment is real      Your the light of my life   You are welcome to my Charade   And this felling knowing  blessed me forever      And believing  have been touch by r love   And the pleasure of knowing the evening wont tare us apart      We can follow the sun to the day light is gone   We can gaze up the sky till the night is over      Light of my life   You are welcome to my Charade   And this felling knowing  blessed me forever      We can follow the sun to the day light is gone   We can gaze at the sky till the night is over      Light of my life   You are welcome to my Charade      And this feeling knowing  blassed me forever   We can follow the sun to the day light is gone   We can gaze at the sky till the night is over   Light of my life   You are welcome to my Charade...  
Bee Gees,Cherry Red,"CHERRY RED   Bee Gess      Where are    Cherry red , sweeter than the honeycomb   Sweeter still when were alone   Cherry red, my cherry red      Turquoise green , greener than the deeper sea   Greener still when shes with me   Cherry red , my cherry red       wonder why (wonder why)   The stars that night shine big and bright for me    wonder why (wonder why)   Shes true to me the way that she will always be      Cherry red , sweeter than the honeycomb   Sweeter still when were alone   Cherry red , my cherry red       wonder why (wonder why)   The stars that night shine big and bright for me    wonder why (wonder why)   Shes true to me the way that she will always be      Cherry red , sweeter than the honeycomb   Sweeter still when were alone   Cherry red, my cherry red       "
Bee Gees,Children Of The World,"We are children of the world, watching every day go by   Changes my life, changes r life, keeps us all anticipating   We are searchers of the truth, every mans a boy deep down   Gotta say it how  mean it, there aint no easy way      Like a bird in the wind, like a tree in the storm   Like the breath of a child from the moment hes born   To the very last day when the curtains are drawn   We are children of the world, asking every question why   From arrival to survival, just to make it worth the waiting   We are faces in the night, watching every day go by   Changes my life, changes r life, there ain t no easy way      n the back of r mind there is always a mark   Theres a wandering solo alone in the dark   You can keep it forever or tear it apart      We are children of the world, watching every day go by   Changing my life, changing r life, keeps us all anticipating      We are children of the world, watching every day go by   Like a bird in the wind, like a tree in the storm   Like the breath of a child from the moment hes born   Till the very last day when the curtains are drawn   We are children of the world, watching every day go by   Changes my life, changes r life, keeps us all anticipating      We are children of the world, watching every day go by   Changes my life, changes r life, keeps us all anticipating  "
Bee Gees,Claustrophobia,"d like to be the one to see r loving mind at the start   But  get claustrophobia cause theres too many boys in r heart   d like to know how far d go to use those lips of wine   But  get claustrophobia cause theres too many boys on r mind      Oh, one, two, three and now theres me   You practice to deceive   You lead me on, another one   ve got no room to breathe      So bye bye  who cant be true, m leaving  behind   Cause  get claustrophobia cause theres too many boys on r mind       get claustrophobia cause theres too many boys on r mind      Oh, one, two, three and now theres me   You practice to deceive   You lead me on , another one   ve got no room to breathe      So bye bye  who cant be true , m leaving  behind   Cause  get claustrophobia cause theres too many boys on r mind   Too many boys on r mind   Too many boys on r mind  "
Bee Gees,Close Another Door,"Many years have passed, it seems,   And  am all alone.   ve sent the children far away   To some obscure unknown.      [Chorus: x2]   ts so sad,   So sad.   Close another door.   Listen to my eyes.   Close another door.   Youre much too old to work,   So wont  run away?      When  was ng,  used to say   That age wont bother me.   The life  had was very sad,   t all went out to sea      [Chorus]      And though the sun is in outside,   The rain is in my hair.   Now my life is lived inside,   (Now all my life is mystified)   My home is in my chair.      [Chorus]      Let me go.   Send me flowers and   Put me on a plane.   ve paid before,      So ve been told   At least m alive       may be old but ve been told at least m still alive   Fly me ng, fly, and tomorrow, yeah   Get me up    been working so, so very hard  "
Bee Gees,Come Home Johnny Bridie,"m full of pride and my heart feels good   Got news from my family up in the woods   At last  can go back where  belong   Sweated it all out for nine long years      Couldnt believe the voice in my ears   When the man saying ""no hiding ,son""   So  left the only folks  had known    was fifteen then, hardly grown      When they found me in the swamp face down in the mud   Couldnt get back and  couldnt go far   Said to myself stay right where  are   Done found rself a ma and pa      [Chorus:]   Everybody said the kids no good   Come home johnny bride come home   Johnny bride come home   Were all wrong without    How did we ever doubt    He confessed to the killing   ts his role we had  filling   We didnt really mean to make  sad   But when  ran  made us think that  were twice as bad       left the only folks  had known    was fifteen then , hardly grown   When they found me in the swamp face down in the mud      Couldnt get back and  couldnt go far   Said to myself stay right where  are   Done found rself a ma and pa      [Chorus]      But when  ran  made us think that  were twice as bad [Repeats]  "
Bee Gees,Country Lanes,"So warm is my morning sun, red is my rainbow   Soft is the cool summer breeze when  saw r face    saw the light in r eyes so dark and demanding   Like a light in the storm      Whenever  cry my friend   Youre always away and so  pretend   f  could live the dreams that  see   Long live my love      Walking in country (country) lanes (country lanes)   ll never belong to someone again   Living my whole life through   Long live my love for       My life has meaning now,  am a window   And all things seem clear to me now   Like a light in the storm      Whenever  cry my friend   Youre always away and so  pretend   f  could live the dreams that  see   Long live my love      Walking in country (country) lanes (country lanes)   ll never belong to someone again   Living my whole life through   Long live my love      Walking in country (country) lanes (country lanes)   ll never belong to someone again   Living my whole life through   Long live my love for   "
Bee Gees,Country Woman,"Country women now, what  gonna do with r life   Country women now, why dont  get out of this life   Leave my life alone   The first time  met   knew  were the devils daughter   You came on like a river, doin all the things  oughta   Youre a self made women, baby, not a made-to-order   f  had r way ,  know d make me stay   And that would only bring me down   Country women now, what  gonna do with r life   Country women now, why dont  get out of this life   Leave my life alone      Country women , country women, country women   Country women, country women, ahh   Country women now, what  gonna do with r life   Country women now, why dont  get out of this life   Leave my life alone   Leave my life alone   Country women now, country women now, country women now,   Country women now, country women now, country women now  "
Bee Gees,Craise Finton Kirk Royal Academy Of Arts,"He smiled and rubbed the stubble on his chin   He sure shall find the weariness and dreariness of life thats growing thin   Yet, he didnt have so very far to go   With a pencil in his hand he will travel on as planned   With a mere step in the mountain to a light      Craise Finton Kirk, see him go, on his way   Oh, they dont know where he is   Very very nice, very very nice      Even in the morning when he slept   Something odd is missing   Theres nothing very much to talk about   And nothing very much to see      Craise Finton Kirk, see him go, on his way   Oh, they dont know where he is   Very very nice, very very nice      Talks about the place hed like to go   And  never see the worrying and hurrying that makes a person slow   Yet,  wouldnt think hed be so hard to find   Yet, he looks so very busy but theres nothing on his mind   And his wavy hair continues not to grow      Craise Finton Kirk, see him go, on his way   Oh, they dont know where he is   Very very nice, very very nice      Craise Finton Kirk, see him go, on his way   Oh, they dont know where he is   Very very nice, very very nice  "
Bee Gees,Cucumber Castle,"There were the trees, see the grass, a thing gets inspired.   Said ""This is the place  will try,"" and he did.   Stood in the dark, sat a man who beckoned him in,   But leaving his grass was a sin, but he did.      Cucumber Castle be ever so humble its home.   He saw the light in the cellar reflect in his eyes,   Yet early that morning was he to receive a surprise.   Cucumber Castle be ever so humble its home.   Cucumber Castle be ever so humble its home.      Said Are  leaving or are  receiving my friend,   Doesnt need any money till then"" and he did .   He said ""m the owner,not , and this is my stead,   So give it to me now m dead, and he did , said:      Cucumber Castle be ever so humble its home.   Cucumber Castle be ever so humble its home.  "
Bee Gees,Daytime Girl,"There she goes my daytime girl.   Spreading her wings like a high flying eagle.   All the people will stare as she falls to the ground.      Heaven knows my daytime girl.   Never been kissed she dont know what shes missing.   All the kisses there are to be found.   All the wisdom of people she used.   She took advantage of this.   Taking time to remember the past.   Remembering all she has missed.      What a dream this place has been.   Said when she left "" believed when  saw him.   All the seeing believing come true"".   All the wisdom of people she used.   She took advantage of this.   Taking time to remember the past.   Remembering all she has missed.      There she goes my daytime girl.   Spreading her wings like a high flying eagle.   All the people will stare as she falls to the ground.   Me how to get over .  "
Bee Gees,Dearest," hear  calling me dearest too.   My dearest,   m nearest than ve ever been before   To have  calling me dearest once more.      My dearest, this picture,   My own memory,   Wishing this picture be reality.      Where do  go from here?   The lord took  away.   And if  could see me today.    will remember .    will remember .      My dearest, sincerest,   Theres no one but  and   Here in my heart   Youre my dearest too.      Where do  go from here?   The lord took  away.   And if  could see me today,    will remember .    will remember .      My dearest, sincerest,   Theres no one but  and   Here in my heart   Youre my dearest too.  "
Bee Gees,"December '63, Oh What A Night","Oh what a night!   Late December back in sixty-three.   What a very special time for me.   ll remember what a night.      Oh what a night!   No  didnt even know her name,   But m never gonna be the same.   What a lady, what a night!      Oh ,  had a funny feeling when she walked into the room.   And , as  recall it ended much too soon.   Oh what a night!      Hypnotized and mesmorizing me.   She was everything  dreamed shed be.   Sweet surender, what a night!       felt the rush at the rolling balls of thunder.   Spinning my head around and taking my body under,   Oh what a night!      Whyd it take so long to see the light.   Seemed so wrong, but now it seemed so right.   What a lady, what a night!  "
Bee Gees,Deja Vu,"This is my dedication   This is my dedication      m not a saint but stand accused   Youre with someone who thinks loves the same as being used   Now suspicious minds may say, its over, over   Whether  live or die,  are my savior, re my savior      ts my deja vu, sweet deja vu   Through the feast or famine ll be with    Sheltering arms, reach out to       This is my dedication   This is my dedication   This is my dedication   This is my dedication      The silent nights,  cry r name   Youre with someone who says, they can get  through r pain   These golden years keep on returning, its hurting   Precious and few, re my savior, re my savior      ts my deja vu, sweet deja vu   Through the feast or famine ll be with    Sheltering arms reach out to       This is my dedication   This is my dedication   This is my dedication      La, la, la, la, la, la   La, la, la, la, la, la   La, la, la, la, la, la   Cherish what theyve lost      La, la, la, la, la, la   La, la, la, la, la, la   La, la, la, la, la, la   When often its too late      La, la, la, la, la, la   La, la, la, la, la, la   La, la, la, la, la, la      ts my deja vu   (My deja vu)   Sweet deja vu   (Keep coming through)   Through the feast or famine, ll be with    (All that is true)   Sheltering arms, reach out to    (Ooh)      Oh, baby   This is my dedication   This is my dedication   This is my dedication   This is my dedication  "
Bee Gees,Desire,"We may be big or small or black or white, eternally   And black and white is  and me (in a special light).   We may be ng or old or in between, but this much  know   Together we can learn to grow.      n a world thats ever turning its back on    f  give it all away   Make it mine.      You are desire   Everything  need,  give  right or wrong   And  are the woman that  base my whole existence on   And when  get to  my desire is glowing in r light      These are the golden years we get to live, we lead the way   tomorrow we can start today (in a special light).   Love could be good or bad or in between, but this much  know   Baby,  and  can learn      n a world thats rearranging its reality   f  give it all away   Make it mine.      You are desire   Everything  need,  give  right or wrong   And  are the woman that  base my whole existence on   And when  get to  my desire is glowing in r light      And its nice to light a fire when its cold outside   f  give it all away   Make it mine.      You are desire   Everything  need,  give  right or wrong   And  are the woman that  base my whole existence on   And when  get to  my desire is glowing in r light      You are desire   Everything  need,  give  right or wrong   And  are the woman that  base my whole existence on   And when  get to  my desire is glowing in r light  "
Bee Gees,Dimensions,"Hindsight, dont make it right   She give me trouble enough   And shes a ball of light   m in the tunnel of love   With the American dream   And  was born too soon   A little good luck, never stuck   She got me climbing the walls   Got me hard as a rock   Within a city of sin, she got a city block   And she was barkin at the moon      She likes to show   So many sides to her   And d be the one to know      [Chorus:]   When am  gonna go to r dimension   When am  gonna go to where  are   When am  gonna go to r dimension   Dimensions of each other keep us goin strong      Black knight, take a bite   She can double it up   And shes a way of life   And whether dead or alive   She got a fix on me   And  was dancin in the fire   White steam, never seen   n every muscle and bone   She was a love machine   And she could wrestle me down   And get a taste of me   n her web of desire      She changed my world   How can the body know   ts touchin me or her      [Chorus]  "
Bee Gees,Dogs,"1974    was hungry and  was cold , had a father far too old   Couldnt make it to the place hed like to be   n a tree trunk in the park , he was living in the dark   Keeping other dogs like him for company      n the evening d go down to a nightclub in the town   Try to get some bread to make another way   Back to the park d go , dig him out of the snow   You know hes lived a thousand years day to day      Well , the days get shorter and the nights get longer   And  never learn to know   f  love one another , could  look at each other   Could it ever really show   And at this moment in time  couldnt make up r mind   Now could  ever understand   Are  following me just like Moses to the sea   Do  think ll give  freedom in the end   When m long dead and gone will r love for me go on   Will  be the one  run to in the end   And all my dogs need a friend      t was a quarter to three in the summer of 73   When  heard somebody call outside my door   Said ""Are  friend or are  foe""   He looked up and he said ""no, but d like to come inside and know  more""      Well the days get shorter and the nights get longer   And  never learn to know   f  love one another , could  look at each other   Could it ever really show   And at this moment in time  couldnt make up r mind   Now could  ever understand   Are  following me just like Moses to the sea   Do  think ll give  freedom in the end   When m long dead and gone will r love for me go on   Will  be the one  run to in the end   And all my dogs need a friend      Need a friend   Need a friend  "
Bee Gees,Don't Forget To Remember,Oh my heart wont believe that  have left me    keep telling my self that its true    can get over anything  want my love   But  cant get myself over       Dont forget to remember me   And the love that used to be    still remember     love    n my heart lies a memory to tell the stars above   Dont forget to remember me my love      On my wall lies a photograph of  girl   Though  try to forget  somehow   Youre the mirror of my soul so take me out of my hole   Let me try to go on living right now      Dont forget to remember me   And the love that used to be    still remember     love    n my heart lies a memory to tell the stars above   Dont forget to remember me my love  
Bee Gees,Don't Throw It All Away,"Maybe  dont wanna know the reason why   But lately  dont talk to me   Darling  cant see me in r eyes    hold  near but re so far away   And its losing   cant believe   To watch  leave and let this feeling die   You alone are the living thing that keeps me alive   And tomorrow if m here without r love   You know  cant survive   Only my love can raise  high above it all      Dont throw it all away, our love, our love   Dont throw it all away, our love   Dont throw it all away, our love, our love   Dont throw it all away, our love      (break)      We can take the darkness and make if full of light   But let r love flow back to me   How can  leave and let this feeling die   This happy room will be a lonely place when  are gone   And  wont even have r shoulders for the crying on   No other womens love could be as true, m begging       Dont throw it all away, our love, our love   Dont throw it all away, our love   Dont throw it all away, our love, our love   Dont throw it all away, our love      We changed the world we made it ours to hold   But dreams are made for those who really try   This losing  is real   But  still feel  here inside      Dont throw it all away, our love, our love   Dont throw it all away, our love   Dont throw it all away, our love, our love   Dont throw it all away, our love      (repeat last verse at least twice more and fade out)  "
Bee Gees,Don't Wanna Live Inside Myself, am the searcher of my fortunes   ve got my right hand on the wheel   Weve got to dig for buried treasures    know exactly how i feel       went walkinthrough a grave-yard   Where the darkness is my friend    heard all about the beginning    want to see just where it ends       have fed the jaded tiger   And every tiger knows my name   But just as long as long as i can see my face    can tell myself my name      Dont want to live inside myself   m much better of alone   But then  must believe in the fallinrain   n the morning      Bury me down by the river   Saved by the bell   Man for all seasons  
Bee Gees,Down The Road,"1974    dont need anybody .  dont need anyone.   Take it nice and easy mama , chicken on the run and  dont care.   d show my body anywhere.   Aint no big city winners gonna pass my buck anywhere.   Aint no four leaf clovers gonna settle my luck and  dont care.      Go down to the courthouse and ve been on display.   Dont  think that  dont know   it aint been a perfect day , but  dont care.   d sell my body anywhere.   n the name of creation ,  cant find an explanation anywhere.   Aint no easy rider gonna settle my luck and  dont care      Down , down the road , up the road   Down , down the road , up the road      Been rejuvenated to the highest degree.   Aint no words describing what this feelings done to me and  dont care.   d show my feelings anywhere.   Aint no heavy Mister Leathers gonna paddle my butt anywhere   Aint no four leaf clovers gonna settle my luck and  dont care.      Down , down the road , up the road   Down , down the road , up the road      Down, down the road , up the road (sing 5 times)  "
Bee Gees,Down To Earth,"Hello there, s there any air? Can  slow me down?   Can  believe that what  see could never ever be so real somehow.   Down to earth, my merry men.      Theres some help needed here and re there.   You can see if  stand on r chair.   That theres millions and millions and   Millions and millions of people like      Hello there, Do  really care? Have  time to learn?   Could  believe that what  read   One thousand pages couldnt tell  why.   Down to earth, my merry men.      Theres some help needed here and re there.   You can see if  stand on r chair.   That theres millions and millions and   Millions and millions of people like       That theres millions and millions and   Millions and millions of people like .  "
Bee Gees,Edison,"He made electric lights to read.   He gave us light today.   He gave us cylinders to please.   When Edison came to stay. Edison came to stay.      Edison set the world on fire.   He really made the day.   Station to station, many wires.   Edison came to stay.   Edison came to stay.      Oh, how, look at us now.   Weve still got a lot to learn.   But its someone elses turn.   Edisons here to stay.   Edisons here to stay.      All of the world can taste his glory.   All of the people say.   You be the man to write his story.   Edisons here to stay.   Edisons here to stay.      Oh, how, look at us now.   Weve still got a lot to learn.   But its someone elses turn.   Edisons here to stay.   Edisons here to stay.      He made electric lights to read.   He gave us light today.   He gave us cylinders to please,   when Edison came to stay.   Edison came to stay.   Edison came to stay.   Edison came to stay.      You be the man to write his story.   Edison came to stay.   Edison came to stay.   All of his world can hear his story.   Edison came to stay. [Repeats]  "
Bee Gees,Elisa,"Elisa   Bee Gees      All that  need is just a piece of paper   Say a few lines, make up my mind   so she can read it later, when m gone   Elisa, goodbye , Elisa      All that  need is just a quiet corner   Bring to the light , things  must write   Got to get it over with, choose   Elisa , goodbye, Elisa      The song that  sing   The times ve tried to hide it   m sorry to say, m going away   Thats what ve decided on   ve tried   Elisa , goodbye, Elisa      Goodbye Elisa   Elisa goodbye   Elisa goodbye   Elisa, Elisa    "
Bee Gees,Every Christian Lion Hearted Man Will Show You,Oh solo Dominique [Repeat: x4]      Take this in hand   Said he who stands   Behind the chair   A broken table there      Every christian lion hearted man will show    Every christian lion hearted man will show       Oh solo Dominique [Repeat: x4]      Dont walk so tall   Before  crawl      For every child   s thinking of something wild      Every christian lion hearted man will show    Every christian lion hearted man will show       Oh solo Dominique [Repeat: x3]      Every christian lion hearted man will show    Every christian lion hearted man will show  (will show )      Oh solo Dominique [Repeat: x3]  
Bee Gees,Evolution,Theres a law in what we do   We got a quest for something new   Everything  witness seems to   Let  down   f someone gets  from behind    got an open mind   And ve been thirsty for the friend  found      Close r eyes and make a wish    dont wanna mess with mother nature   Knowing that re mine   You said  could see   You with another and we all get satisfied      [Chorus:]   ts a form of evolution   ts a kind of movin on   An eternal source of pleasure   n being the one   When r love is for the giving   ts a case of destiny   You know we look for the same insane games   Got to be commital to be a little deviation      So  get all wound up inside    can see r scene unwind   You dance together or  dance alone   And leave the real world in the air   Love it in leather  dont care   Everything is legal in the danger zone      Close r eyes and make a wish   Later we could cater to the animal   Knowing that re mine   ts straight in my face   You and r lover and the brain is paralyzed      ts a form of evolution   ts a kind of movin on   ts a cycle of emotion   n being the one   n the storm of revolution   What is done can be undone   You know we look for the same insane games   Got to be committal   To the subtle variations      ts a form of evolution   ts a kind of movin on   ts a cycle of emotion   n being the one   f r love is for the givin   ts a case of destiny   And  can find r source of pleasure   n being with me      [Chorus]  
Bee Gees,Fallen Angel,"Fool in the night on the stair,   With the light by the window.   Out in the jungle of life she was   Yearning to go.      All of the years ve been there for the tears   She will sell .   Out in the city she search for the face   That she knew.      Did  believe that a love so alive could be over?      [Chorus:]   Caroline,   Fallen Angel.   Caroline.   Oh oh oh,   Fallen Angel,   m so lost,   Tonight, lonely tonight.   Lonely tonight.      Fool is the father who clings to the   Child he is losing.   Mother too weary to question   The wisdom of th.      There with r head in r handa   As  pray to her picture.   Out in the rain she would search   For somebody to hold.      Did  believe  could find   What  need with a stranger?      [Chorus]      Did  believe that a love so alive could be over?      [Chorus]      Caroline,   Fallen Angel  "
Bee Gees,Fight,No matter how long it takes   No mater how long   No matter how long it takes   Well never be alone   Dont wanna make a wrong headline   No matter how strong   Theyll be watching every move  make   Dont let em know they can beat       Fortune favor the brave   Learn how to use that muscle   Take a little chance will get    Everything  see   Living at the speed of light   Gotta make r heart beat faster   You gotta climb inside   Set that spirit free      Fight the good fight   Fingers to the bone   Gotta take a stand   And save this land of liberty   Stumble on the ground that shakes    Push it to the point that breaks    Little bit of fire it gives    Soul of a winner   Help  bring them to their knees      n the face of the foe   Never let em drag  under   Dont  wanna leave behind ya   A legacy   Catch another streak of lightning   By the God of fire and thunder   Battle in the name of the nation   Making history      Fight the good fight   Fingers to the bone   Gotta take a stand   And save this land of liberty   And brother when re down to zero   Everybody needs that hero   Gotta be a star to follow   All the way there   And all the way home  
Bee Gees,First Of May,"When  was small, and Christmas trees were tall,   We used to love while others used to play.   Dont ask me why, but time has passed us by,   Some one else moved in from far away.      [Chorus]   Now we are tall, and Christmas trees are small,   And  dont ask the time of day.   But  and , our love will never die,   But guess well cry come first of May.      The apple tree that grew for  and me,    watched the apples falling one by one.   And  recall the moment of them all,   The day  kissed r cheek and  were mine.      [Chorus]      When  was small, and Christmas trees were tall,   Do do do do do do do do do,   Dont ask me why, but time has passed us by,   Some one else moved in from far away.  "
Bee Gees,Flesh And Blood,"m not that someone whos got what  want.    can do nothing but watch what  do.   You just want someone to kiss  good night,   But lips are never enough to get  through.   You stole my nights and  got r way,   Now  got me dying inside, oh baby.      Ebony, dont walk out on me.   Listen to what  say.   Pick up the pieces of my life   nto the night of day.      How do  break this heart of steel.   Nobody ever could.   Open the pages of my life.   m only flesh and blood.      ll be r saviour but baby  swear   m not living my life over .   Some satisfaction  get if  dare   But is it ever enough to get  through?   You stole my mind and  watch me fall.   Now  leave the scene of the crime, oh no.      Ebony, dont walk out on me.    never thought  could.   m only what  make of me.   m only flesh and blood.   m only flesh and blood.      When re gone,   Youll be leaving behind   A broken man with something to hide.   Oh, lost in the night in a town without pity,   You learn how to cry,  learn how to cry.      Ebony, dont walk out on me.   Listen to what  say (ooh),   Pick up the pieces of my life into the night of day (ooh).   How do  break this heart of steel?   Nobody ever could (ooh).   Open the pages of my life,   m only flesh and blood (ooh).      Gone are the days that came and went.   Houses are made of wood (ooh).   Live in a world of sand and stone.   m only flesh and blood (ooh).      Ebony, dont walk out on me.    never thought  could.   m only what  make of me.   m only flesh and blood.  "
Bee Gees,For Whom The Bell Tolls, stumble in the night   Never really knew what it wouldve been like   Youre no longer there to break my fall   The heartache over    d give it everything but  couldnt live through    never saw the signs   Youre the last to know when love is blind      All the tears and the turbulent years   When  would not wait for no-one   Didnt stop and take a look at myself   And see me losing       [Chorus:]   When the lonely heart breaks   ts the one that forsakes   ts the dream that we stole   And m missing  more   Than the fire that will roar   Theres a hole in my soul   For  its goodbye   For me its to cry   For whom the bell tolls      Seen  in a magazine   A picture at a party where  shouldnt have been   Hanging on the arm of someone else   m still in love with    Wont  come back to r little boy blue   ve come to feel inside   This precious love was never mine      Now  know but a little too late   That  could not live without    n the dark or the broad daylight    promise ll be there      [Chorus]      Now  know therell be times like this   When  couldnt reach out to no-one   Am  never gonna find someone   Who knows me like  do   Are  leaving me a helpless child   When it took so long to save me   Fight the devil and the deep blue sea   ll follow  anywhere    promise ll be there      [Chorus]  
